Artist,Song,PlatinumGoldFlag
The Manic Street Preachers,There By the Grace of God,0
The Manic Street Preachers,Umbrella,0
The Manic Street Preachers,Your Love Alone Is Not Enough,0
The Models,Fame,0
The Naked & Famous,Young Blood,0
"The Notorious BIG, P Diddy, Nelly, Jagged Edge & Avery Storm",Nasty Girl,0
The Ones,Superstar,0
The Paddingtons,Sorry,0
The Partysquad,I'm Sorry,0
The Pet Shop Boys,Did You See Me Coming?,0
The Pet Shop Boys,Flamboyant,0
The Pet Shop Boys,Home & Dry,0
The Pet Shop Boys,I Get Along,0
The Pet Shop Boys,I'm With Stupid,0
The Pet Shop Boys,It Doesn't Often Snow At Christmas,0
The Pet Shop Boys,Love etc,0
The Pet Shop Boys,Minimal,0
The Pet Shop Boys,Miracles,0
The Pet Shop Boys,Numb,0
The Pet Shop Boys,The Fugitive,0
The Pet Shop Boys,Together,0
The Pet Shop Boys,Viva la vida / Domino Dancing,0
The Pirates & Enya & Ama & Boss & Ishani,You Should Really Know,0
The Postal Service,Against All Odds (Take a Look At Me Now),0
The Postmarks,Goodbye,0
The Prodigy,Baby's Got a Temper,0
The Prodigy,Charly/Pandemonium/Your Love,0
The Prodigy,Girls,0
The Prodigy,Hot Ride,0
The Prodigy,Invaders Must Die,0
The Prodigy,Omen,0
The Prodigy,Spitfire,0
The Prodigy,Take Me To The Hospital,0
The Prodigy,Voodoo People/Out Of Space,0
The Prodigy,Warrior's Dance,0
The Pussycat Dolls & Will.I.Am,Beep,0
The Pussycat Dolls,Buttons,0
The Pussycat Dolls,Don't Cha,0
The Pussycat Dolls,Hush-Hush,0
The Pussycat Dolls,I Don't Need A Man,0
The Pussycat Dolls,I Hate This Part,0
The Pussycat Dolls,Stickwitu,0
The Pussycat Dolls,Top of the World,0
The Pussycat Dolls,Wait A Minute,0
The Pussycat Dolls,What Do Ya Think About That,0
The Pussycat Dolls,When I Grow Up,0
The Raconteurs,"Steady, As She Goes",0
The Rapture,How Deep is Your Love?,0
The Rock Heroes,All summer long,0
The Rolling Stones & Fatboy Slim,Sympathy For the Devil,0
The Rolling Stones,Biggest Mistake,0
The Rolling Stones,Don't Stop,0
The Rolling Stones,I'm Free,0
The Rolling Stones,Plundered My Soul / All Down the Line,0
The Rolling Stones,Rain Fall Down,0
The Rolling Stones,Rough Justice,0
The Rolling Stones,Streets of Love,0
The Saturdays,Missing You,0
The Scissor Sisters,Any Which Way,0
The Scissor Sisters,Comfortably Numb,0
The Scissor Sisters,Filthy/Gorgeous,0
The Scissor Sisters,Fire With Fire,0
The Scissor Sisters,I Can't Decide,0
The Scissor Sisters,I Don't Feel Like Dancin',0
The Scissor Sisters,Kiss You Off,0
The Scissor Sisters,Land of a Thousand Words,0
The Scissor Sisters,Laura,0
The Scissor Sisters,Mary,0
The Scissor Sisters,Only the horses,0
The Scissor Sisters,She's My Man,0
The Scissor Sisters,Take Your Mama,0
The Script & will.i.am,Hall Of Fame,0
The Script,Breakeven,0
The Script,For the First Time,0
The Script,The Man Who Can't Be Moved,0
The Smashing Pumpkins,Doomsday Clock,0
The Smashing Pumpkins,Tarantula,0
The Smashing Pumpkins,That's The Way My Love Is,0
The Smashing Pumpkins,Untitled,0
The Stereophonics,Dakota,0
The Stereophonics,Devil,0
The Stereophonics,Handbags & Gladrags,0
The Stereophonics,Have a Nice Day,0
The Stereophonics,Innocent,0
The Stereophonics,It Means Nothing,0
The Stereophonics,Madame Helga,0
The Stereophonics,Maybe Tomorrow,0
The Stereophonics,Moviestar,0
The Stereophonics,Mr Writer,0
The Stereophonics,My Friends,0
The Stereophonics,Rewind,0
The Stereophonics,Since I Told You It's Over,0
The Stereophonics,Step On My Old Size Nines,0
The Stereophonics,Superman,0
The Stereophonics,Vegas Two Times,0
The Stranglers,Big Thing Coming,0
The Stranglers,Long Black Veil,0
The Stranglers,The Spectre Of Love,0
The Streets,Dry Your Eyes,0
The Strokes,12:51,0
The Strokes,Hard to Explain,0
The Strokes,Heart in a Cage,0
The Strokes,Juicebox,0
The Strokes,Last Nite,0
The Strokes,Machu Picchu,0
The Strokes,New York City Cops,0
The Strokes,Reptilia,0
The Strokes,Someday,0
The Strokes,The End Has No End,0
The Strokes,The Modern Age,0
The Strokes,Under Cover of Darkness,0
The Strokes,You Only Live Once,0
The Subways,Alright,0
The Subways,With You,0
The Sugababes,About a girl,0
The Sugababes,About You Now,0
The Sugababes,Angels With Dirty Faces,0
The Sugababes,Caught in a Moment,0
The Sugababes,Change,0
The Sugababes,Denial,0
The Sugababes,Easy,0
The Sugababes,Follow Me Home,0
The Sugababes,Freak Like Me,0
The Sugababes,Get Sexy,0
The Sugababes,Girls,0
The Sugababes,Hole in the Head,0
The Sugababes,In the Middle,0
The Sugababes,No Can Do,0
The Sugababes,Overload,0
The Sugababes,Push the Button,0
The Sugababes,Red Dress,0
The Sugababes,Round Round,0
The Sugababes,Run For Cover,0
The Sugababes,Shape,0
The Sugababes,Soul Sound,0
The Sugababes,Stronger,0
The Sugababes,Too Lost in You,0
The Sugababes,Ugly,0
The Sugababes,Wear My Kiss,0
The Sunburst Band,Fly Away,0
The Tears,Dreamin',0
The Tears,Music,0
the temper trap,Sweet disposition,0
The Ting Tings,Shut Up And Let Me Go,0
The Ting Tings,That's Not My Name,0
The Underdog Project,Saturday Night,0
The Vengaboys,Forever As One,0
The Veronicas,Untouched,0
The Verve,Love Is Noise,0
The Verve,Rather Be,0
The Wanted,Glad You Came,0
The Weeknd,Can't Feel My Face,1
The Weeknd,The Hills,1
The White Stripes,7 Nation Army,0
The White Stripes,Blue Orchid,0
The White Stripes,Conquest,0
The White Stripes,Dead Leaves & the Dirty Ground,0
The White Stripes,Fell in Love With a Girl,0
The White Stripes,Hotel Yorba,0
The White Stripes,I Just Don't Know What to Do With Myself,0
The White Stripes,Icky Thump,0
The White Stripes,Jolene - Live Under Blackpool Lights,0
The White Stripes,Jolene,0
The White Stripes,"Lord, Send Me An Angel",0
The White Stripes,My Doorbell,0
The White Stripes,Rag and Bone,0
The White Stripes,The Denial Twist,0
The White Stripes,The Hardest Button to Button,0
The White Stripes,There's No Home for You Here,0
The White Stripes,We're Going to Be Friends,0
The White Stripes,You Don't Know What Love Is (You Just Do as You're Told),0
The Who,Wire & Glass,0
The Wildhearts,Top of the World,0
The X Factor Finalists 2008,Hero,0
The X Factor Finalists 2009,You Are Not Alone,0
The X Factor Finalists 2010,Heroes,0
The X Factor Finalists 2011,Wishing On a Star,0
The Youngsters,Smile,0
The Zutons,Remember Me,0
The-dream,My Love,0
Theory of A Deadman,All Or Nothing,0
Therese Steinmetz,Time,0
Thomas Godoj,Love is you,0
Three Days Grace,Home,0
Three Doors Down,Away From the Sun,0
Three Doors Down,Be Like That,0
Three Doors Down,Citizen Soldier,0
Three Doors Down,Here Without You,0
Three Doors Down,It's Not My Time,0
Three Doors Down,Landing in London,0
Three Doors Down,Let Me Go,0
Three Doors Down,When I'm Gone,0
Three Doors Down,When You're Young,0
Tiesto & Junkie XL,Obsession,0
Tiesto & Nelly Furtado,Who Wants To Be Alone,0
"Tiesto, Diplo & Busta Rhymes",C'mon (Catch 'em By Surprise),0
Tiesto,RED LIGHTS,0
Tiger,Girlfriend,0
Tiki Taane,Always On My Mind,0
Tillmann Uhrmacher,Free,0
Tim McGraw,Angry All The Time,0
Tim McGraw,Back When,0
Tim McGraw,Better Than I Used To Be,0
Tim McGraw,Do You Want Fries With That,0
Tim McGraw,Drugs Or Jesus,0
Tim McGraw,Felt Good On My Lips,0
Tim McGraw,Grown Men Don't Cry,0
Tim McGraw,Highway Don't Care,0
Tim McGraw,I Need You,0
Tim McGraw,If You're Reading This,0
Tim McGraw,It's A Business Doing Pleasure With You,0
Tim McGraw,Last Dollar (Fly Away),0
Tim McGraw,Let It Go,0
Tim McGraw,Live Like You Were Dying,0
Tim McGraw,My Little Girl,0
Tim McGraw,My Old Friend,0
Tim McGraw,Nothin' To Die For,0
Tim McGraw,One of These Nights,0
Tim McGraw,Real Good Man,0
Tim McGraw,Red Rag Top,0
Tim McGraw,She's My Kind Of Rain,0
Tim McGraw,Southern Girl,0
Tim McGraw,Southern Voice,0
Tim McGraw,Still,0
Tim McGraw,Suspicions,0
Tim McGraw,The Cowboy In Me,0
Tim McGraw,Truck Yeah,0
Tim McGraw,Unbroken,0
Tim McGraw,Watch The Wind Blow By,0
Tim McGraw,When The Stars Go Blue,0
Timbaland & Justin Timberlake,Carry Out,0
Timbaland & Katy Perry,If We Ever Meet Again,0
Timbaland & Keri Hilson & Nicole Scherzinger,Scream,0
Timbaland & Keri Hilson,The Way I Are,0
Timbaland & Missy 'Misdemeanor' Elliott & Magoo,Cop That Shit,0
Timbaland & Nelly Furtado & Justin Timberlake,Give it to Me,0
Timbaland & Nelly Furtado & SoShy,Morning After Dark,0
Timbaland & OneRepublic,Apologize,0
Timbaland & Pitbull,Pass At Me,0
"Timberlake, Morris & Sexton",Hallelujah,0
Timmy Trumpet & Savage,Freaks,0
Timo Maas & Kelis,Help Me!,0
Timo RAisAnen,Creep,0
Tina Novak,Summertime,0
Tina Turner & Elisa,Teach me again,0
Tina Turner,Complicated Disaster,0
Tina Turner,I'm Ready,0
Tina Turner,Open Arms,0
Tina Turner,Proud Mary,0
Tinchy Stryder & N-Dubz,Number 1,0
Tinie Tempah & Eric Turner,Written in the Stars,0
Tinie Tempah,Pass Out,0
Tiziano Ferro,Perdono,0
TLC,Come Get Some,0
TLC,Damaged,0
TLC,Dirty Dirty,0
TLC,Girl Talk,0
TLC,Good Love,0
TLC,Turntable,0
Toby Keith,American Ride,0
Toby Keith,American Soldier,0
Toby Keith,As Good As I Once Was,0
Toby Keith,Beer For My Horses,0
Toby Keith,Beers Ago,0
Toby Keith,Big Blue Note,0
Toby Keith,Bullet in the Gun,0
Toby Keith,"Courtesy of the Red, White, & Blue (The Angry American)",0
Toby Keith,Crash Here Tonight,0
Toby Keith,Cryin' For Me (Wayman's Song),0
Toby Keith,Get Drunk & Be Somebody,0
Toby Keith,Get My Drink On,0
Toby Keith,God Love Her,0
Toby Keith,High Maintenance Woman,0
Toby Keith,Honky Tonk U,0
Toby Keith,I Love This Bar,0
Toby Keith,I wanna talk about me,0
Toby Keith,I'm Just Talkin' About Tonight,0
Toby Keith,Little Too Late,0
Toby Keith,Lost You Anyways,0
Toby Keith,Love Me If You Can,0
Toby Keith,Made In America,0
Toby Keith,My List,0
Toby Keith,Red Solo Cup,0
Toby Keith,Rock You Baby,0
Toby Keith,She Never Cried In Front Of Me,0
Toby Keith,She's A Hottie,0
Toby Keith,Somewhere Else,0
Toby Keith,Stays In Mexico,0
Toby Keith,Trailerhood,0
Toby Keith,Whiskey Girl,0
Toby Keith,Who's Your Daddy?,0
Toby Lightman,Real Love,0
Tom Jones,Black Betty/I Who Have Nothing,0
Tom Jones,Black Betty,0
Tom Jones,Tom Jones International,0
Tom Petty & The Heartbreakers,Saving Grace,0
Tommy February,Can't Take My Eyes Off You,0
Tommy Heavenly,Pray,0
Tommy Lee,Good Times,0
Tommy Reeve,I'm Sorry,0
Tomohisa Yamashita,Summer Nude '13,0
Tone Damli Aaberge,Fever,0
Toni Braxton,Christmas In Jamaica,0
Toni Braxton,Hit The Freeway,0
Toni Braxton,Suddenly,0
Toni Braxton,Take This Ring,0
Toni Braxton,Yesterday,0
Tony Bennett & Amy Winehouse,Body & Soul,0
Tori Amos,A Sorta Fairytale,0
Tori Amos,Angels,0
Tori Amos,Bouncing Off Clouds,0
Tori Amos,Sleeps With Butterflies,0
Tori Amos,Strange Little Girl,0
Tori Amos,Sweet The Sting,0
Tori Amos,Taxi Ride,0
Toto,Bottom Of Your Soul,0
Toto,Could You Be Loved,0
Toto,While my Guitar Gently Weeps,0
Tove Lo,Habits (Stay High),1
Tove Ostman Styrke,In the Ghetto,0
Tracy Chapman,America,0
Tracy Chapman,Change,0
Tracy Chapman,Sing For You,0
Tracy Chapman,You're the One,0
Train,50 Ways To Say Goodbye,0
Train,Bruises,0
Train,Calling All Angels,0
Train,Drive By,0
Train,Drops of Jupiter (Tell Me),0
Train,"Hey, soul sister",0
Train,If it's Love,0
Train,Marry Me,0
Train,"Save Me, San Francisco",0
Train,Shake Up Christmas,0
Train,She's On Fire,0
Train,When I Look To The Sky,0
Trancelucent,Lonely,0
Travie McCoy & Bruno Mars,Billionaire,0
Travis,Closer,0
Travis,Flowers in the Window,0
Travis,Love Will Come Through,0
Travis,My Eyes,0
Travis,Re-Offender,0
Travis,Selfish Jean,0
Travis,Side,0
Travis,Sing,0
Travis,Song to Self,0
Travis,The Beautiful Occupation,0
Travis,Under The Moonlight,0
Travis,Walking In The Sun,0
Treble,Magic,0
Trentemoller,Miss You,0
Trey Anastasio,Shine,0
Trey Songz & Nicki Minaj,Bottoms Up,0
Triceratops,Fly Away,0
"Trick Daddy & Ludacris, Lil' Kim & Cee-Lo",Sugar (Gimme Some),0
Trina & Ludacris,B R Right,0
Trinity-X,Forever,0
Truth Hurts,Addictive,0
Tsuyoshi Domoto,Mabataki,0
Tsuyoshi Domoto,Rain,0
Turin Brakes,Over & Over,0
TV Allstars,Do They Know It's Christmas?,0
TVXQ,Sweat,0
Twarres,Children,0
Tweet & Missy 'Misdemeanor' Elliott,Turn Da Lights Off,0
Tweet,Call Me,0
Twista & R Kelly,So Sexy Chapter II (Like This),0
Twista & R Kelly,So Sexy,0
Twista,Slow Jamz,0
Twista,Sunshine,0
Two In One,Video Killed the Radio Star,0
U2 & Green Day,The Saints are Coming,0
U2,All Because of You,0
U2,Are You Gonna Wait Forever?,0
U2,City of Blinding Lights,0
U2,Electrical Storm,0
U2,Elevation,0
U2,Get on Your Boots,0
U2,I'll Go Crazy If I Don't Go Crazy Tonight,0
U2,Magnificent,0
U2,Ordinary Love,0
U2,Original of the Species,0
U2,Sometimes You Can't Make it On Your Own,0
U2,Stuck in a Moment You Can't Get Out Of,0
U2,Summer Rain,0
U2,The Hands That Built America,0
U2,Vertigo,0
U2,Walk On,0
U2,Window In The Skies,0
U2,Winter,0
UB40,Cover Up,0
UB40,Kiss & Say Goodbye,0
UB40,Reasons,0
UB40,Since I Met You Lady,0
UB40,Sparkle Of My Eyes,0
UB40,"Swing Low, Sweet Chariot",0
UGK & OutKast,Int'l Players Anthem (I Choose You),0
Un-Cut,Fallin',0
Uncle Kracker,Drift Away,0
Uncle Kracker,Follow Me,0
Uncle Kracker,Smile,0
Underworld,Born Slippy Nuxx,0
Underworld,"Boy, Boy, Boy",0
Underworld,Crocodile,0
Underworld,Dinosaur Adventure 3d,0
Underworld,Jal To Tokyo,0
Underworld,Two Months Off,0
Uniting Nations,You & Me,0
Upper Street,The One,0
US 5 & Robin Gibb,Too Much Heaven,0
US 5,Mama,0
US 5,Maria,0
US 5,Round & Round,0
Usher & Alicia Keys,My Boo,0
Usher & Pitbull,DJ got us fallin' in love,0
Usher & will.i.am,OMG,0
Usher & Young Jeezy,Love In This Club,0
Usher,Burn,0
Usher,Caught Up,0
Usher,Climax,0
Usher,Confessions Part II,0
Usher,Good Kisser,0
Usher,Hey Daddy (Daddy's Home),0
Usher,Hot Tottie,0
Usher,It Is What It Is,0
Usher,Lemme See,0
Usher,Lil Freak,0
Usher,"Love in This Club, Part II",0
Usher,More,0
Usher,Moving Mountains,0
Usher,Numb,0
Usher,One,0
Usher,Papers,0
Usher,Pop Ya Colla,0
Usher,Scream,0
Usher,There goes my baby,0
Usher,To Feel,0
Usher,Trading Places,0
Usher,U Don't Have to Call,0
Usher,U Got it Bad,0
Usher,U Remind Me,0
Usher,U Turn,0
Usher,Yeah!,0
Usher,You Belong,0
Uverworld,Nanokame no ketsui,0
V6,Cosmic Rescue/it Is Strong Being Accustomed,0
V6,Darlin',0
V6,Feel Your Breeze/one,0
V6,Good Day!!,0
V6,Guilty,0
V6,Honey Beat/Boku to Bokura no Ashita,0
V6,Jasmine/Rainbow,0
V6,Light In My Heart/Swing!,0
V6,Only Dreaming/Catch,0
V6,Orange,0
V6,Rock Your Soul,0
V6,Sky's The Limit,0
V6,Spirit,0
V6,The Letter Which It Cannot Put Out,0
V6,Timeless,0
V6,Way of Life,0
Van Halen,It's About Time,0
Van Halen,Tattoo,0
Van Morrison,Hey Mr DJ,0
Vandavanda,All My Love,0
Vanessa Amorosi,Perfect,0
Vanessa Carlton,A Thousand Miles,0
Vanessa Williams,Harvest For the World,0
Vanessa Williams,Joy to the World,0
Vanessa Williams,Send One Your Love,0
Vanessa Williams,You Are Everything,0
VanVelzen,Burn,0
Various Artists,We Will Rock You,0
Veljanov,Fly Away,0
Velvet,Deja Vu,0
Venke Knutson,Holiday,0
Victor Davies,Fire,0
Vincent [SE],Paradise,0
Vincent De Moor,Fly Away,0
Vinylshakerz,Daddy Cool,0
Vo Vo Tau,Beautiful Day,0
W-inds,Because of You,0
Washed Out,You & I,0
Wayne Wonder,No Letting Go,0
WC & Snoop Dogg & Nate Dogg,The Streets,0
Weeping Willows,Falling,0
Weeping Willows,Touch Me,0
Weezer,(If You're Wondering If I Want You To) I Want You To,0
Weezer,Back To The Shack,0
Weezer,Beverly Hills,0
Weezer,Dope Nose,0
Weezer,Hash Pipe,0
Weezer,Island in the Sun,0
Weezer,Keep Fishin',0
Weezer,Perfect Situation,0
Weezer,Photograph,0
Weezer,Pork & Beans,0
Weezer,The Greatest Man That Ever Lived,0
Weezer,We Are All On Drugs,0
Wes Carr,You,0
West End Girls,West End Girls,0
Westlife & Delta Goodrem,All Out of Love,0
Westlife,A World of Our Own,0
Westlife,Ain't That a Kick in the Head,0
Westlife,Amazing,0
Westlife,Bop Bop Baby,0
Westlife,Hey Whatever,0
Westlife,Home,0
Westlife,I Lay My Love on You,0
Westlife,I'm Already There,0
Westlife,Lighthouse,0
Westlife,Mandy,0
Westlife,Miss You Nights,0
Westlife,More Than Words,0
Westlife,Obvious,0
Westlife,Queen of My Heart,0
Westlife,Safe,0
Westlife,Smile,0
Westlife,The Rose,0
Westlife,Tonight,0
Westlife,Unbreakable,0
Westlife,Uptown Girl,0
Westlife,Us Against The World,0
Westlife,What About Now,0
Westlife,When You Tell Me That You Love Me,0
Westlife,When You're Looking Like That,0
Westlife,You Raise Me Up,0
Wet Wet Wet,All I Want,0
Wet Wet Wet,Too Many People,0
Wet Wet Wet,Weightless,0
Whatever,Don't Be Cruel,0
Wheatus,Teenage Dirtbag,0
Whimsical,Coming Home,0
Whitney Houston,I Didn't Know My Own Strength,0
Whitney Houston,I Look To You,0
Whitney Houston,I Wanna Dance With Somebody,0
Whitney Houston,Million Dollar Bill,0
Whitney Houston,One of These Days,0
Whitney Houston,Try It On My Own,0
Whitney Houston,Whatchulookinat,0
Wiley,Summertime,0
Will Conner,Home,0
Will Smith,"1,000 Kisses",0
Will Smith,Black Suits Comin' (Nod Ya Head),0
Will Smith,Party Starter,0
Will Smith,Switch,0
Will Tura,Daar Sta Je Dan,0
Will Tura,Geef Al Je Zorgen Maar Aan Mij,0
Will Tura,Ik Ben Vrij,0
Will Tura,Maria,0
Will Tura,"Vlaanderen Zingt, Vlaanderen Danst",0
Will Young & Gareth Gates,Suspicious Minds,0
Will Young,Changes,0
Will Young,Jealousy,0
Will Young,Leave Right Now,0
Will Young,Light My Fire,0
Will Young,You & I,0
will.i.am & Britney Spears,Scream & Shout,0
will.i.am & Eva Simons,This is Love,0
will.i.am & Justin Bieber,Thatpower,0
will.i.am & Miley Cyrus,I Fall Down,0
Will.I.Am & Nicki Minaj,Check it Out,0
will.i.am,Heartbreaker,0
will.i.am,I Got It From My Mama,0
Wilson Phillips,Turn! Turn! Turn! (To Everything There is a Season),0
Wise,Thinking of You,0
With Asa-chang And,Somethin' Stupid,0
Within Temptation,Frozen,0
With,Where is the Love?,0
Wiz Khalifa & Charlie Puth,See You Again,0
Wiz Khalifa,Black & Yellow,0
Wiz Khalifa,Roll Up,0
Wiz Khalifa,When I'm Gone,0
Wolfgang Gartner & will.i.am,Forever,0
Wolfmother,Woman,0
Workshy,Forever,0
Workshy,Smile,0
Wyclef Jean & Akon & Lil' Wayne,Sweetest Girl (dollar Bill),0
Wyclef Jean & Claudette Ortiz,Two Wrongs,0
Wyclef Jean & Missy 'Misdemeanor' Elliott,Party To Damascus,0
Wyclef Jean & Norah Jones,Any Other Day,0
Wyclef Jean,Wish You Were Here,0
X!nk,Sorry,0
X-Press 2,I Want You Back,0
Xantone Blacq,With You,0
Ya-kyim,Superstar,0
Yael Naim,New Soul,0
Yasmin,On My Own,0
Yes,Don't Go,0
Ying Yang Twins,Dangerous,0
Yo-king,Life,0
Yolanda Be Cool & DCup,We No Speak Americano,0
York,I Need You,0
Yoshii Lovinson,Call Me,0
Yoshika,Call Me,0
You Me At Six,Stay With Me,0
Young Jeezy & Kanye West,Put On,0
Young Money & Lloyd,Bedrock,0
Youth Group,Forever Young,0
Yui,Again,0
Yui,Gloria,0
Yui,I Remember You,0
Yuki,Joy,0
Yvan & Dan Daniel,Enjoy the Silence,0
Zac Brown Band,Free,0
Zac Efron,Everyday,0
Zara,My Heart Will Go On,0
Zebrahead,Wannabe,0
Zedd,Clarity,0
Zedd,Stay the Night,0
Zeze Di Camargo & Luciano,A ferro & fogo,0
Zeze Di Camargo & Luciano,Atomos,0
Zeze Di Camargo & Luciano,Chega,0
Zeze Di Camargo & Luciano,Como Vai Voce,0
Zeze Di Camargo & Luciano,Diz Pro Meu Olhar,0
Zeze Di Camargo & Luciano,Eu amo,0
Zeze Di Camargo & Luciano,Foi,0
Zeze Di Camargo & Luciano,Fui eu,0
Zeze Di Camargo & Luciano,Nosso amor & ouro,0
Zeze Di Camargo & Luciano,O Que Vai Ser De Nos,0
Zeze Di Camargo & Luciano,Olha Eu Ai,0
Zeze Di Camargo & Luciano,Passou da conta,0
Zeze Di Camargo & Luciano,Pra mudar a minha vida,0
Zeze Di Camargo & Luciano,Pra sempre em mim (you needed me),0
Zeze Di Camargo & Luciano,Pra sempre,0
Zeze Di Camargo & Luciano,Preciso de um tempo,0
Zeze Di Camargo & Luciano,Que Seja Bem-vinda,0
Zeze Di Camargo & Luciano,Sufocado (drowning),0
Zeze Di Camargo & Luciano,Tempo Perdido,0
Zoo,I Believe,0
Zoo,Poison,0
Zucchero Fornaciari & John Lee Hooker,Ali D'oro,0
Adrian Marcel,2 AM,1
Trey Songz,2 Reasons,1
Beyonce,42562,1
Jay Z,99 Problems,1
T.I.,About The Money,1
Yo Gotti Feat. Jeezy & Yg,Act Right,1
Kanye West,All Day,1
Kanye West,All Falls Down,1
Icona Pop,All Night,1
Jeremih,All The Time,1
Fall Out Boy,Alone Together,1
Meek Mill,Amen,1
Travis Scott,Antidote,1
Christina Perri,Arms,1
David Guetta & Showtek,Bad (Feat Vassy),1
Bastille,Bad Blood,1
Kid Ink Feat. Dej Loaf,Be Real,1
Zedd,Beautiful Now (Feat. Jon Bellion),1
Banks,Beggin For Thread,1
Mumford & Sons,Believe,1
